Image Points (x, y):
771.7034912109375, 537.6949462890625
749.5057983398438, 533.6979370117188
728.01953125, 530.3545532226562
705.6661987304688, 526.737060546875
885.4945068359375, 533.1300659179688
863.2971801757812, 529.3245849609375
841.8971557617188, 526.0869750976562
819.4481201171875, 522.519775390625
797.2720336914062, 519.31640625
775.0252685546875, 515.1534423828125
753.5592651367188, 511.9046325683594
731.1098022460938, 508.1493835449219
709.4017944335938, 504.99920654296875
888.7469482421875, 510.9886169433594
867.3001708984375, 507.7475280761719
845.0230102539062, 504.04327392578125
822.9179077148438, 500.8171081542969
800.6966552734375, 496.7813720703125
778.0687866210938, 494.0096130371094
756.4444580078125, 489.90997314453125
734.8594970703125, 486.3273010253906
712.3360595703125, 482.65960693359375
892.2525634765625, 489.3075256347656
870.2522583007812, 485.36260986328125
848.5777587890625, 482.17474365234375
826.2811279296875, 478.3122863769531
804.3534545898438, 475.2110290527344
782.1389770507812, 471.1664123535156
760.3849487304688, 467.8970031738281
737.9713745117188, 463.97833251953125
716.3488159179688, 460.79669189453125
895.7158813476562, 467.15765380859375
873.822021484375, 464.1140441894531
852.0521850585938, 460.4420471191406
829.9989013671875, 456.94586181640625
807.7999267578125, 452.9085998535156
786.049560546875, 449.6311340332031
763.3822021484375, 445.5317687988281
741.9644165039062, 442.4214172363281
719.81689453125, 438.9598388671875
899.5888671875, 445.5535888671875
877.7059326171875, 442.0707092285156
855.4074096679688, 438.2166442871094
833.1990356445312, 434.3955078125
811.54931640625, 431.2248840332031
789.1378173828125, 427.4056701660156
767.2415771484375, 424.038330078125
745.2200317382812, 420.5423583984375
723.138671875, 417.2413024902344
nan, nan
852.0084228515625, 551.3607788085938
829.4209594726562, 548.0009765625
806.2857666015625, 544.388427734375
783.6767578125, 541.02294921875
760.7979736328125, 537.2471313476562
738.7057495117188, 534.001708984375
716.307373046875, 530.61083984375
900.479736328125, 536.0724487304688
877.8054809570312, 532.4611206054688
855.20849609375, 529.0404052734375
831.9176635742188, 525.1376342773438
809.5387573242188, 522.137939453125
786.7284545898438, 518.527099609375
764.1455688476562, 515.1141357421875
741.7965698242188, 511.752685546875
719.7598876953125, 508.3370361328125
nan, nan
880.6625366210938, 510.1375732421875
857.988525390625, 506.57391357421875
835.31689453125, 503.00885009765625
812.6708984375, 499.9293518066406
790.0156860351562, 496.1846008300781
767.1801147460938, 492.8779602050781
nan, nan
nan, nan
883.56396484375, 487.4002380371094
861.2116088867188, 484.10723876953125
837.9656372070312, 480.5028381347656
815.7732543945312, 477.3001403808594
793.0664672851562, 474.00244140625
770.4515380859375, 470.71044921875
nan, nan
nan, nan
886.5250854492188, 465.4952697753906
864.0240478515625, 461.96917724609375
841.3228149414062, 458.7680358886719
818.84326171875, 455.2503967285156
796.2609252929688, 451.9017028808594
773.3070068359375, 448.38873291015625
751.20703125, 445.1494445800781
728.891845703125, 441.8497619628906
nan, nan
889.654541015625, 442.93280029296875
867.1519165039062, 439.8236389160156
844.4312744140625, 436.5116271972656
821.5022583007812, 433.29656982421875
798.8760375976562, 429.3562927246094
776.6104125976562, 426.64642333984375
754.2456665039062, 423.27972412109375
732.1932983398438, 420.06988525390625
908.8946533203125, 562.2496948242188
885.9020385742188, 558.9293823242188
862.63720703125, 555.1396484375
839.7457275390625, 551.9411010742188
816.2343139648438, 548.0447998046875
793.5367431640625, 544.9602661132812
770.131591796875, 541.1693725585938
747.5548706054688, 538.029296875
724.6044921875, 534.0673828125
911.4739379882812, 539.552734375
888.1837158203125, 535.8601684570312
865.5270385742188, 532.6254272460938
842.0909423828125, 528.7444458007812
819.2990112304688, 525.6173706054688
796.2449951171875, 522.0020141601562
773.4329833984375, 518.6961059570312
750.1382446289062, 514.99658203125
nan, nan
891.0736083984375, 513.2408447265625
867.8583984375, 509.3681335449219
845.0982666015625, 506.27032470703125
821.945068359375, 502.7371520996094
nan, nan
nan, nan
nan, nan
nan, nan
893.4594116210938, 490.3377380371094
870.6474609375, 487.0379638671875
847.8196411132812, 483.59979248046875
824.73046875, 480.248046875
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
896.0225830078125, 468.00616455078125
873.2330932617188, 464.5613708496094
850.3414306640625, 461.4781494140625
827.2353515625, 457.6465148925781
804.8402709960938, 454.53778076171875
782.0299072265625, 451.32354736328125
759.4652709960938, 447.8628845214844
737.03125, 444.6477966308594
nan, nan
898.6294555664062, 445.05535888671875
875.9747924804688, 442.19476318359375
852.8302001953125, 438.29693603515625
830.3265380859375, 435.56201171875
807.3909301757812, 432.1539306640625
785.00341796875, 429.0390625
762.1259155273438, 425.7153625488281
740.179443359375, 422.50115966796875
915.1276245117188, 564.8682861328125
892.7899169921875, 561.8311767578125
869.953125, 558.2454223632812
847.8623046875, 555.7249145507812
824.7670288085938, 552.4102783203125
802.1959838867188, 549.6366577148438
779.191162109375, 546.59228515625
756.6544799804688, 543.715576171875
733.9837036132812, 540.3115234375
917.5033569335938, 542.0216674804688
894.8689575195312, 538.8692016601562
872.5748901367188, 536.0604858398438
849.92578125, 532.5403442382812
827.5726928710938, 529.8749389648438
804.3261108398438, 526.1837158203125
782.0810546875, 523.7988891601562
758.8901977539062, 520.2392578125
nan, nan
nan, nan
897.363525390625, 516.1089477539062
874.749267578125, 513.0325317382812
852.4505004882812, 510.04595947265625
829.6654663085938, 506.75567626953125
807.360595703125, 503.8953857421875
784.5633544921875, 500.7198791503906
762.0107421875, 497.7982177734375
nan, nan
nan, nan
nan, nan
877.4133911132812, 490.3126525878906
854.879150390625, 487.43701171875
832.3748779296875, 484.21893310546875
809.781982421875, 481.1920471191406
787.481689453125, 478.0762939453125
764.1914672851562, 474.67254638671875
742.1177978515625, 472.1074523925781
nan, nan
nan, nan
879.8446044921875, 468.0290832519531
857.3212280273438, 465.1141662597656
834.5961303710938, 461.5541687011719
812.126953125, 458.9237060546875
789.8858642578125, 455.66265869140625
767.3643798828125, 452.556884765625
744.8958129882812, 449.6042175292969
nan, nan
903.781005859375, 448.2691650390625
882.0858154296875, 445.7010498046875
859.6722412109375, 442.316162109375
837.3123168945312, 439.35162353515625
814.7513427734375, 436.08831787109375
792.365966796875, 433.2950744628906
769.882568359375, 430.181396484375
747.4963989257812, 427.2674255371094
914.7584838867188, 564.3126831054688
894.2685546875, 562.8497924804688
873.1997680664062, 561.1546020507812
852.4046020507812, 559.5408935546875
830.9673461914062, 558.0708618164062
809.4765014648438, 556.309326171875
787.541748046875, 554.2366943359375
765.4041137695312, 553.1257934570312
743.8491821289062, 551.2167358398438
916.858154296875, 542.1832885742188
895.8715209960938, 540.3327026367188
875.2846069335938, 538.758056640625
853.9909057617188, 536.8805541992188
832.8914184570312, 535.4854125976562
811.03173828125, 533.0941162109375
789.6746215820312, 531.8195190429688
767.6834106445312, 528.5017700195312
745.812255859375, 528.3827514648438
nan, nan
898.0537719726562, 518.0576171875
876.8655395507812, 516.1196899414062
856.1857299804688, 514.5756225585938
834.693359375, 512.25146484375
813.4815063476562, 510.8929138183594
791.830810546875, 509.0415344238281
769.7119140625, 507.1234130859375
747.8508911132812, 505.1429443359375
nan, nan
nan, nan
879.130859375, 493.9825744628906
858.0291137695312, 491.9753112792969
836.9319458007812, 489.9819030761719
815.0955810546875, 487.88507080078125
793.89013671875, 486.2311706542969
771.921630859375, 483.91851806640625
750.5430908203125, 481.8764343261719
nan, nan
880.84765625, 471.50714111328125
859.9758911132812, 469.8682556152344
839.0121459960938, 467.38519287109375
817.3186645507812, 465.7374267578125
795.8345947265625, 463.3691101074219
774.0625610351562, 461.33343505859375
751.9322509765625, 459.13916015625
nan, nan
903.8801879882812, 451.4810791015625
882.9420166015625, 449.6756591796875
862.125244140625, 447.3981628417969
840.8931274414062, 445.0549011230469
819.2825317382812, 443.0416564941406
798.1888427734375, 440.8939208984375
776.064453125, 438.7421569824219
754.3990478515625, 436.5534362792969
903.2467041015625, 570.1131591796875
884.2836303710938, 568.4890747070312
864.857421875, 566.6602783203125
845.1184692382812, 565.1355590820312
824.9346313476562, 563.3631591796875
804.4188232421875, 562.0410766601562
783.8072509765625, 560.1009521484375
762.89794921875, 558.2786865234375
741.787841796875, 556.8284301757812
906.0999145507812, 548.1961669921875
886.6328735351562, 546.1314697265625
867.7606811523438, 544.7157592773438
847.7574462890625, 542.89990234375
827.6939697265625, 541.1622924804688
807.0821533203125, 539.2732543945312
786.4656982421875, 537.5342407226562
765.6256103515625, 535.5353393554688
744.4981079101562, 533.804443359375
nan, nan
889.4796142578125, 524.7283325195312
869.9931640625, 522.8416137695312
850.6306762695312, 520.7926635742188
830.3504028320312, 518.79736328125
810.1089477539062, 516.8766479492188
789.4323120117188, 514.805419921875
768.5511474609375, 512.6051025390625
747.2771606445312, 510.5733337402344
nan, nan
892.0708618164062, 502.40142822265625
872.9004516601562, 500.6794128417969
852.9234619140625, 498.2831115722656
833.2993774414062, 496.2018737792969
812.73291015625, 494.02911376953125
792.3504638671875, 491.97265625
771.025634765625, 489.50140380859375
750.2191772460938, 487.65460205078125
nan, nan
894.868408203125, 480.987060546875
875.5673828125, 478.50225830078125
856.0436401367188, 476.2361145019531
835.8600463867188, 473.9402770996094
815.8108520507812, 471.5561828613281
794.9944458007812, 469.2730407714844
774.2787475585938, 466.9398498535156
752.9856567382812, 464.4271240234375
nan, nan
897.8719482421875, 458.9273376464844
878.2251586914062, 456.6446228027344
858.895751953125, 454.1513977050781
838.647705078125, 452.0537109375
818.2659301757812, 449.5120849609375
797.9478759765625, 446.8182373046875
776.9724731445312, 444.0516662597656
756.3228149414062, 441.4269104003906
892.2069702148438, 577.2029418945312
874.9302978515625, 575.044677734375
857.1777954101562, 572.8651123046875
839.2174682617188, 570.662109375
nan, nan
nan, nan
nan, nan
nan, nan
742.5191650390625, 558.8005981445312
895.28466796875, 555.505859375
877.8975830078125, 552.9696655273438
860.522705078125, 550.6959228515625
842.074951171875, 548.2450561523438
823.7052001953125, 545.7910766601562
804.7386474609375, 542.9021606445312
785.573974609375, 540.5107421875
765.6680908203125, 537.666259765625
746.0706176757812, 535.13671875
898.2105102539062, 533.8521118164062
880.9218139648438, 531.1920776367188
863.1459350585938, 528.4487915039062
845.4564819335938, 525.8740844726562
826.869873046875, 523.1314086914062
808.08642578125, 520.182861328125
789.0964965820312, 517.8177490234375
769.4400024414062, 514.6992797851562
749.484130859375, 511.6562805175781
901.2738037109375, 512.01513671875
883.76953125, 509.1033630371094
866.5117797851562, 506.5247497558594
848.5269165039062, 503.6143493652344
830.113525390625, 500.6398010253906
811.1286010742188, 497.6001892089844
792.4608154296875, 494.45513916015625
772.83349609375, 491.3208923339844
753.1560668945312, 488.1531677246094
nan, nan
886.998046875, 487.7857666015625
869.29052734375, 484.224365234375
851.5361328125, 481.482177734375
833.4686889648438, 478.2894287109375
814.6788330078125, 474.96002197265625
795.6743774414062, 471.7682189941406
776.3521118164062, 468.4593200683594
756.3486328125, 464.95013427734375
nan, nan
890.1043090820312, 466.0420837402344
872.5650024414062, 462.7808837890625
855.1365356445312, 459.8116760253906
836.53125, 456.0841064453125
817.7554931640625, 452.4710998535156
799.0355224609375, 449.22222900390625
779.8320922851562, 445.56201171875
760.0939331054688, 441.9590148925781
890.921875, 578.16455078125
875.1748046875, 576.981201171875
858.5741577148438, 574.5989379882812
842.0810546875, 572.716796875
nan, nan
nan, nan
nan, nan
nan, nan
751.7332763671875, 561.3512573242188
893.3377075195312, 556.750244140625
876.9871826171875, 554.4178466796875
861.4615478515625, 552.4530029296875
844.019287109375, 549.840576171875
827.7462158203125, 547.8099365234375
809.9359130859375, 545.0269775390625
791.988037109375, 542.7019653320312
773.5491943359375, 539.8817749023438
754.7390747070312, 537.2908935546875
895.0526733398438, 535.0339965820312
880.102783203125, 532.9850463867188
863.98046875, 530.359619140625
847.4345703125, 527.820556640625
829.990234375, 524.2929077148438
812.8106079101562, 521.976318359375
795.0294799804688, 519.4566040039062
776.3228149414062, 516.4915771484375
757.7127075195312, 513.39453125
898.472900390625, 513.8938598632812
882.3955078125, 510.08392333984375
866.531494140625, 508.1496887207031
849.9660034179688, 505.3830261230469
833.0526123046875, 502.27825927734375
815.7159423828125, 499.208740234375
798.0244750976562, 495.9501037597656
779.3649291992188, 493.04052734375
760.95703125, 489.7916564941406
900.3440551757812, 491.8194274902344
885.1724243164062, 489.34698486328125
869.0591430664062, 486.03363037109375
852.812255859375, 483.03515625
835.8267822265625, 479.8401794433594
818.477783203125, 476.5218200683594
800.9475708007812, 473.24627685546875
782.6845703125, 469.74102783203125
764.006591796875, 466.28912353515625
903.271240234375, 470.8392333984375
887.9788208007812, 467.90289306640625
870.735595703125, 464.25469970703125
855.4287109375, 461.23919677734375
838.6941528320312, 457.8331604003906
821.2566528320312, 454.0643005371094
803.8094482421875, 450.60235595703125
785.5595092773438, 446.7984924316406
767.142333984375, 442.9519348144531
891.3228759765625, 574.0357055664062
877.5231323242188, 573.1204833984375
863.1373901367188, 571.9771118164062
848.0606079101562, 570.6000366210938
832.8346557617188, 569.904541015625
816.913818359375, 568.6128540039062
nan, nan
nan, nan
766.0518188476562, 565.1499633789062
893.2717895507812, 552.3671264648438
879.0460205078125, 551.0939331054688
863.8551025390625, 549.716064453125
849.9518432617188, 548.3101196289062
834.7424926757812, 546.9553833007812
818.4553833007812, 545.6385498046875
802.3499145507812, 544.0840454101562
785.3846435546875, 542.3818969726562
768.0849609375, 541.1017456054688
893.7703247070312, 530.6123046875
880.9782104492188, 529.2783203125
866.353515625, 527.74560546875
851.630615234375, 525.8521728515625
835.9990234375, 524.073486328125
820.378173828125, 522.2380981445312
803.8499755859375, 520.3973999023438
787.3206176757812, 519.0047607421875
770.2391357421875, 516.9005737304688
896.297607421875, 509.3222961425781
881.156494140625, 507.2357177734375
868.1282958984375, 504.71624755859375
853.1041870117188, 503.8314208984375
837.9130859375, 501.5994567871094
822.0497436523438, 499.4651184082031
806.0371704101562, 497.4918518066406
789.6747436523438, 495.28033447265625
772.4580688476562, 492.9646301269531
897.1715087890625, 488.08978271484375
883.82666015625, 485.9988098144531
868.5490112304688, 483.3432312011719
854.8916015625, 481.5086364746094
839.6002197265625, 478.1120300292969
823.992919921875, 476.7580261230469
807.8927001953125, 474.3258056640625
791.5227661132812, 471.8073425292969
774.1925048828125, 469.1270446777344
899.1743774414062, 467.03314208984375
884.6535034179688, 464.00189208984375
871.1043090820312, 462.1343994140625
856.6543579101562, 459.4610595703125
841.3564453125, 457.0380554199219
825.8900756835938, 454.3323974609375
809.8938598632812, 451.43731689453125
793.2095947265625, 448.3891296386719
776.3604736328125, 445.7656555175781
nan, nan
873.943603515625, 568.0185546875
860.6255493164062, 567.8026123046875
846.6655883789062, 568.048095703125
832.9887084960938, 567.2652587890625
818.9073486328125, 566.8573608398438
nan, nan
nan, nan
nan, nan
nan, nan
875.3361206054688, 546.9918212890625
nan, nan
nan, nan
835.6460571289062, 544.774658203125
820.936767578125, 543.9185180664062
805.9015502929688, 543.1575927734375
790.6474609375, 542.1654052734375
775.0299072265625, 541.385986328125
889.574462890625, 526.2815551757812
876.9940185546875, 525.1236572265625
nan, nan
nan, nan
837.3218383789062, 522.3408203125
822.3302612304688, 521.322265625
808.0125732421875, 519.860107421875
793.1587524414062, 518.5392456054688
777.263671875, 517.6153564453125
891.4337768554688, 504.82342529296875
879.3275146484375, 503.4317321777344
865.4671020507812, 502.69146728515625
853.1412963867188, 501.3880310058594
839.6370849609375, 499.83795166015625
825.1426391601562, 498.2493591308594
810.2052612304688, 496.9716796875
795.7202758789062, 495.5464172363281
779.086181640625, 493.9125671386719
893.4761962890625, 483.9306945800781
881.086669921875, 482.5556945800781
867.57568359375, 480.9696960449219
855.6669311523438, 479.1817626953125
841.7867431640625, 477.4775390625
826.9620971679688, 475.57696533203125
812.6339721679688, 473.8738708496094
797.5901489257812, 471.95135498046875
781.9413452148438, 468.7724914550781
896.1021728515625, 463.3866882324219
883.0764770507812, 461.3810119628906
870.6028442382812, 459.56256103515625
857.3074951171875, 457.6474914550781
843.722412109375, 455.3974914550781
829.1475219726562, 452.32220458984375
814.2232055664062, 450.8898010253906
799.9076538085938, 448.544189453125
784.3471069335938, 446.1947021484375
890.4783325195312, 566.3106689453125
878.0350341796875, 566.6737670898438
864.0043334960938, 565.5399169921875
850.0272216796875, 565.9295043945312
835.1622314453125, 564.9486083984375
820.0626220703125, 565.1483764648438
nan, nan
nan, nan
771.925537109375, 564.0519409179688
893.059326171875, 545.578369140625
879.4320068359375, 544.8933715820312
nan, nan
nan, nan
837.8199462890625, 543.2098388671875
822.5836791992188, 542.326416015625
807.1402587890625, 541.8047485351562
791.124755859375, 540.726806640625
774.5242309570312, 540.7137451171875
894.9345703125, 524.3640747070312
881.6907958984375, 523.52392578125
nan, nan
nan, nan
840.081298828125, 520.9775390625
824.7202758789062, 520.0554809570312
809.5604248046875, 518.9002685546875
793.8167724609375, 517.9389038085938
777.1962280273438, 516.8765869140625
898.2501831054688, 503.06805419921875
884.8021240234375, 502.341796875
870.7059326171875, 500.31658935546875
857.161865234375, 499.7213439941406
842.6800537109375, 498.5990905761719
827.60986328125, 497.3082275390625
812.1123046875, 496.1116638183594
796.1420288085938, 494.57012939453125
779.611572265625, 493.4040222167969
900.0123291015625, 481.72088623046875
886.1083374023438, 481.2733154296875
873.5179443359375, 479.614501953125
859.9301147460938, 476.97137451171875
843.4150390625, 476.097900390625
829.1805419921875, 474.1385498046875
813.8465576171875, 472.93280029296875
798.9200439453125, 471.21319580078125
782.76806640625, 469.4429626464844
901.9886474609375, 461.46685791015625
888.7976684570312, 458.8681335449219
875.9533081054688, 458.039794921875
861.2705688476562, 456.1199951171875
847.5420532226562, 454.2198791503906
832.36279296875, 452.1342468261719
817.4920654296875, 449.67364501953125
801.5890502929688, 448.0958557128906
785.7213134765625, 446.151611328125
nan, nan
nan, nan
875.641845703125, 563.08935546875
860.0585327148438, 563.1911010742188
844.110595703125, 562.4923095703125
827.5594482421875, 564.7730102539062
nan, nan
nan, nan
nan, nan
906.384521484375, 541.0167846679688
892.2516479492188, 541.1401977539062
877.1515502929688, 540.9348754882812
861.7440185546875, 541.9039306640625
845.5630493164062, 542.0964965820312
829.2488403320312, 542.1571655273438
812.3798828125, 542.7672119140625
794.888916015625, 543.0496215820312
777.4459228515625, 543.578125
nan, nan
894.1621704101562, 520.1578369140625
879.093017578125, 520.1936645507812
863.9205932617188, 519.8779296875
847.4733276367188, 520.0792846679688
831.1832275390625, 520.067138671875
814.0213623046875, 520.0951538085938
797.0987548828125, 519.6454467773438
779.0352783203125, 520.1026000976562
nan, nan
895.3109130859375, 498.5586242675781
880.6427612304688, 498.0350646972656
865.4005737304688, 498.1723937988281
849.7108764648438, 497.77691650390625
832.9229736328125, 497.751953125
816.067138671875, 497.5588684082031
798.8980102539062, 497.2489013671875
780.4011840820312, 496.2703857421875
nan, nan
897.7208862304688, 476.88983154296875
882.542236328125, 476.8338317871094
867.3037109375, 476.5596008300781
851.1080322265625, 475.9286804199219
834.8983764648438, 475.41082763671875
818.0197143554688, 474.68341064453125
800.82470703125, 474.1476135253906
783.0595092773438, 473.8118591308594
nan, nan
899.663818359375, 456.078369140625
884.509521484375, 455.4658508300781
869.0997924804688, 454.4259948730469
853.0216064453125, 453.5256042480469
836.6658935546875, 453.1336669921875
820.0142211914062, 452.0666809082031
802.6910400390625, 450.9552001953125
785.2869873046875, 450.43060302734375
nan, nan
903.2091674804688, 550.3030395507812
885.94091796875, 552.9402465820312
868.9273071289062, 554.8378295898438
850.3917236328125, 557.88330078125
831.7017822265625, 560.607666015625
nan, nan
nan, nan
903.8828125, 530.754638671875
886.951171875, 532.7608032226562
869.6415405273438, 535.0897216796875
851.9437255859375, 536.6791381835938
833.39013671875, 539.742431640625
814.4429931640625, 541.9961547851562
795.2081909179688, 544.6891479492188
776.0032348632812, 547.27294921875
nan, nan
905.9696655273438, 510.0545959472656
888.4998779296875, 512.4039306640625
870.837158203125, 514.1712646484375
852.8099365234375, 516.7333374023438
833.490234375, 519.1087036132812
815.2213745117188, 521.0919799804688
nan, nan
nan, nan
nan, nan
889.986083984375, 491.6252136230469
872.1001586914062, 494.02618408203125
853.6458129882812, 495.7305908203125
835.2216186523438, 498.0110168457031
816.2301025390625, 500.1537170410156
nan, nan
nan, nan
nan, nan
nan, nan
891.0147094726562, 471.4736633300781
873.857666015625, 472.3154296875
855.0552978515625, 474.8524475097656
836.288330078125, 476.9482727050781
817.3572387695312, 478.45947265625
798.2456665039062, 480.6221618652344
778.7683715820312, 482.68536376953125
nan, nan
910.6058349609375, 449.3876647949219
892.9037475585938, 450.5037841796875
874.6432495117188, 452.02325439453125
856.3869018554688, 453.78411865234375
837.716064453125, 455.7023010253906
818.6105346679688, 457.42828369140625
799.2384033203125, 458.9852294921875
779.9053955078125, 460.7467041015625
nan, nan
905.4408569335938, 541.1994018554688
885.7677001953125, 545.1912231445312
865.7772216796875, 549.1033325195312
846.0889282226562, 553.7815551757812
826.0160522460938, 557.255859375
806.2124633789062, 561.1531982421875
nan, nan
865.6803588867188, 530.4307250976562
845.2616577148438, 534.7757568359375
825.3587646484375, 538.2960205078125
804.2221069335938, 542.4378662109375
784.267578125, 546.735107421875
nan, nan
864.0518798828125, 511.7673034667969
843.2266235351562, 514.6502685546875
823.76318359375, 519.8316040039062
803.6370239257812, 523.3727416992188
782.5687255859375, 527.9576416015625
nan, nan
nan, nan
883.2384033203125, 488.44879150390625
863.06494140625, 492.6333312988281
842.6676635742188, 496.17169189453125
822.2492065429688, 500.420166015625
801.8074340820312, 504.0639953613281
781.0480346679688, 508.1240539550781
nan, nan
nan, nan
902.7944946289062, 465.4100646972656
882.2632446289062, 469.383544921875
862.1165161132812, 472.96502685546875
841.9028930664062, 476.8528747558594
821.014892578125, 480.87713623046875
799.544677734375, 483.78094482421875
779.19677734375, 488.5171203613281
nan, nan
922.5199584960938, 441.79681396484375
902.056884765625, 445.2660827636719
881.6959228515625, 449.2862854003906
861.3271484375, 453.1497497558594
840.3707275390625, 456.97943115234375
819.0831298828125, 460.5113525390625
798.9546508789062, 465.06207275390625
778.2481689453125, 468.8229675292969
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
nan, nan
898.865234375, 540.5440063476562
877.3228149414062, 543.3209228515625
856.8668823242188, 546.3886108398438
835.1060791015625, 549.4395751953125
814.593017578125, 552.4751586914062
793.75927734375, 555.4529418945312
nan, nan
nan, nan
896.38427734375, 521.6206665039062
875.162109375, 524.8483276367188
853.9854125976562, 527.986572265625
832.9237060546875, 530.717529296875
811.8202514648438, 534.0947265625
790.8876342773438, 537.039794921875
nan, nan
nan, nan
894.580810546875, 502.4122619628906
872.6947021484375, 505.8033447265625
851.7046508789062, 508.74822998046875
830.0123901367188, 512.0675048828125
809.0927124023438, 515.173095703125
788.088623046875, 518.4661254882812
nan, nan
nan, nan
891.8460083007812, 483.0428771972656
870.5833740234375, 486.4418640136719
848.8959350585938, 489.69305419921875
827.4600830078125, 492.7593994140625
806.1638793945312, 496.0836181640625
785.2890014648438, 499.0286865234375
nan, nan
nan, nan
nan, nan
889.8863525390625, 463.7579040527344
868.175537109375, 467.08251953125
846.5618896484375, 470.2701416015625
824.5936889648438, 473.5856018066406
803.5037841796875, 476.62677001953125
782.0646362304688, 480.08428955078125
nan, nan
nan, nan
nan, nan
887.293212890625, 443.9586181640625
865.783447265625, 447.2320556640625
843.9843139648438, 450.9139404296875
822.0569458007812, 454.06292724609375
800.404296875, 457.3534240722656
779.2617797851562, 460.44989013671875
nan, nan
904.901611328125, 539.2701416015625
883.83935546875, 541.088623046875
862.3553466796875, 541.8280639648438
841.3082885742188, 544.4278564453125
820.0289306640625, 546.053955078125
800.18896484375, 547.4954223632812
778.6815185546875, 549.39599609375
nan, nan
904.6640014648438, 520.2076416015625
883.1296997070312, 522.2610473632812
861.9588623046875, 523.946044921875
840.4554443359375, 525.4907836914062
819.3302612304688, 527.7367553710938
797.9307250976562, 529.0394897460938
777.0657348632812, 531.1575927734375
nan, nan
nan, nan
882.3190307617188, 503.3763122558594
861.119384765625, 504.9018249511719
839.9459838867188, 506.76812744140625
818.2279663085938, 508.546142578125
797.1781616210938, 510.26080322265625
775.6624145507812, 511.8917236328125
nan, nan
nan, nan
881.9004516601562, 483.8630676269531
860.302490234375, 485.67364501953125
838.7550659179688, 487.2905578613281
817.0946044921875, 489.5013427734375
795.8411254882812, 490.8890075683594
774.7613525390625, 493.0325622558594
nan, nan
nan, nan
902.978759765625, 462.1412353515625
881.1732177734375, 464.5242004394531
859.6781005859375, 466.1142272949219
837.92626953125, 468.1452941894531
816.1460571289062, 469.7840270996094
794.987060546875, 471.885498046875
773.2890014648438, 473.74774169921875
nan, nan
924.8294677734375, 440.17523193359375
nan, nan
nan, nan
859.092041015625, 446.3151550292969
836.688720703125, 448.0373229980469
815.3331298828125, 450.2468566894531
793.3107299804688, 452.010009765625
772.1062622070312, 454.0589599609375
nan, nan
897.965087890625, 536.5745849609375
876.9067993164062, 538.7042236328125
857.6273193359375, 541.3381958007812
837.178955078125, 543.5638427734375
816.2391357421875, 545.9591674804688
796.0476684570312, 548.2076416015625
775.6564331054688, 550.7053833007812
nan, nan
898.3811645507812, 517.8947143554688
877.8980102539062, 520.4073486328125
857.65234375, 522.8709106445312
836.9515380859375, 524.95751953125
816.0536499023438, 527.4013061523438
795.3543701171875, 529.4125366210938
775.0429077148438, 531.9224853515625
nan, nan
898.511474609375, 499.1844177246094
877.8748779296875, 501.6258239746094
857.2692260742188, 503.69866943359375
836.892333984375, 506.0310974121094
815.85546875, 508.32928466796875
795.109375, 510.64324951171875
774.1569213867188, 513.0130615234375
nan, nan
898.6100463867188, 479.9925842285156
878.0463256835938, 482.2696228027344
857.4337768554688, 484.68658447265625
836.3527221679688, 486.79376220703125
815.7863159179688, 488.3455505371094
794.5464477539062, 491.2005615234375
774.1919555664062, 493.0442810058594
nan, nan
nan, nan
899.1004638671875, 460.6148376464844
878.2927856445312, 462.99017333984375
857.37158203125, 465.2245178222656
836.2044067382812, 467.3992919921875
815.1932373046875, 469.8089904785156
794.328125, 472.0545654296875
773.06103515625, 474.2550964355469
nan, nan
920.522216796875, 438.7173156738281
899.3054809570312, 441.0903625488281
878.5573120117188, 443.6857604980469
857.4485473632812, 445.74481201171875
835.847412109375, 447.8074645996094
815.063720703125, 450.021240234375
793.5625, 452.1566467285156
772.529052734375, 454.8587646484375
917.1483154296875, 533.965576171875
897.7716674804688, 536.8076171875
878.119873046875, 539.3939208984375
858.3387451171875, 542.3824462890625
838.1934204101562, 545.2916259765625
818.1856079101562, 547.8710327148438
798.3011474609375, 550.6531982421875
777.7661743164062, 553.3744506835938
nan, nan
898.2764282226562, 518.072021484375
878.4209594726562, 521.0731811523438
858.708251953125, 523.751220703125
838.3740844726562, 526.094482421875
818.2283935546875, 529.141845703125
797.606201171875, 531.8145751953125
777.412841796875, 534.635498046875
nan, nan
nan, nan
